team,game_number,date_raw,opponent_raw,opponent_matched,home_away,match_confidence
South Florida,8,Oct. 31,UAB,UAB,home,1.0
South Florida,9,Nov. 6,at East Carolina,East Carolina,away,1.0
South Florida,10,Nov. 12,Memphis,Memphis,home,1.0
South Florida,11,Nov. 21,at Florida Atlantic,Florida Atlantic,away,1.0
South Florida,12,Nov. 27,Tulane,Tulane,home,1.0
Southern Miss,1,Sept. 5,Sept.5 Alcorn State,,home,0.72
Southern Miss,2,,Sept l2 atAuburn,,away,0.0
Southern Miss,3,,Ea,,home,0.0
Southern Miss,4,,Sept. te 26 at Tulane,,away,0.0
Southern Miss,5,,= : hiro,,home,0.0
Southern Miss,6,Oct. 24,Oct.24 Louisiana,Louisiana,home,1.0
Southern Miss,7,Oct. 31,Oct.31 atULM,ULM,away,0.75
Southern Miss,8,Nov. 5,Nov.5 James Madison,James Madison,home,1.0
Southern Miss,9,Nov. 14,Nov.14 atLouisiana Tech,Louisiana Tech,away,0.93
Southern Miss,10,Nov. 21,Nov.21 South Alabama,South Alabama,home,1.0
Southern Miss,11,Nov. 28,Nov.28 atOld Dominion,Old Dominion,away,0.92
Stanford,1,Aug. 29,~Aug.29 Hawait,,home,0.67
Stanford,2,Sept. 4,Sept.4 Miami (Fla.),Miami (Fla.),home,0.92
Stanford,3,Sept. 19,Sept.19 atDuke,Duke,away,0.8
Stanford,4,Sept. 26,Sept.26 Georgia Tech,Georgia Tech,home,1.0
Stanford,5,Oct. 3,Oct.3 at Wake Forest,Wake Forest,away,1.0
Stanford,6,Oct. 10,Oct.10 atNotre Dame,Notre Dame,away,0.91
Stanford,7,,Oct.l7 Elon,,home,0.0
Stanford,8,Oct. 24,Oct.24 NCState,NC State,home,0.93
Stanford,9,Oct. 31,Oct.31 at Louisville,Louisville,away,1.0
Stanford,10,,Novl4 atVirginia Tech,Virginia Tech,away,0.76
Stanford,11,Nov. 21,Nov21 atCal,Cal,away,0.75
Stanford,12,Nov. 28,Nov.28 SMU,SMU,home,1.0
Syracuse,1,,sepLo New Hampshire,,home,0.0
Syracuse,2,,sept. l/ at Pitt,,away,0.0
Syracuse,3,,Oct Sat Ulonn,,home,0.0
Syracuse,4,,UctIU atVirginta,,away,0.62
Syracuse,5,Oct. 17,Oct.17 Louisville,Louisville,home,1.0
Syracuse,6,Oct. 24,Oct.24 atNorth Carolina,North Carolina,away,0.93
Syracuse,7,Oct. 31,Oct.31 SMU,SMU,home,1.0
Syracuse,8,,Now? Clemson,,home,0.74
Syracuse,9,Nov. 14,Nov.14 atNC State,NC State,away,0.89
Syracuse,10,Nov. 21,Nov.21 atBostonCollege,Boston College,away,0.9
Syracuse,11,Nov. 28,Nov.28 Notre Dame,Notre Dame,home,1.0
TCU,1,Aug. 29,vs. North Carolina #,North Carolina,neutral,1.0
TCU,2,Sept. 12,Grambling State,,home,
TCU,3,Sept. 19,Arkansas State,Arkansas State,home,1.0
TCU,4,Sept. 26,at UCF,UCF,away,1.0
TCU,5,Oct. 3,BYU,BYU,home,1.0
TCU,6,Oct. 17,at Baylor,Baylor,away,1.0
TCU,7,Oct. 24,West Virginia,West Virginia,home,1.0
TCU,8,Oct. 31,Kansas,Kansas,home,1.0
TCU,9,Nov. 7,at Arizona,Arizona,away,1.0
TCU,10,Nov. 14,Kansas State,Kansas State,home,1.0
TCU,11,Nov. 21,Utah,Utah,home,1.0
TCU,12,Nov. 28,at Texas Tech,Texas Tech,away,1.0
Temple,1,Sept. 5,Sept.5 Rhode Island,,home,0.0
Temple,2,,Penn,,home,0.57
Temple,3,Sept. 12,Sept.12 State,NC State,home,0.77
Temple,4,Sept. 19,Sept.19 at Toledo,Toledo,away,1.0
Temple,5,Sept. 26,Sept.26 Army,Army,home,1.0
Temple,6,Oct. 3,Oct.3 atSouth Florida,South Florida,away,0.93
Temple,7,,qg,,home,0.0
Temple,8,,get Ueonn,,home,0.57
Temple,9,Oct. 17,Oct17 Charlotte,Charlotte,home,1.0
Temple,10,Oct. 31,Oct.31 atEastCarolina,East Carolina,away,0.89
Temple,11,Nov. 7,Nov.7 ~~ atNavy,,away,0.62
Temple,12,Nov. 14,Nov.14 = UAB,UAB,home,0.75
Temple,13,Nov. 28,Nov.28 atMemphis,Memphis,away,0.88
Tennessee,1,Sept. 5,Furman,,home,
Tennessee,2,Sept. 12,at Georgia Tech,Georgia Tech,away,1.0
Tennessee,3,Sept. 19,Kennesaw State,Kennesaw State,home,1.0
Tennessee,4,Sept. 26,Texas,Texas,home,1.0
Tennessee,5,Oct. 3,Auburn,Auburn,home,1.0
Tennessee,6,Oct. 10,at Arkansas,Arkansas,away,1.0
Tennessee,7,Oct. 17,Alabama,Alabama,home,1.0
Tennessee,8,Oct. 24,at South Carolina,South Carolina,away,1.0
Tennessee,9,Nov. 7,Kentucky,Kentucky,home,1.0
Tennessee,10,Nov. 14,at Texas A&M,Texas A&M,away,1.0
Tennessee,11,Nov. 21,LSU,LSU,home,1.0
Tennessee,12,Nov. 28,at Vanderbilt,Vanderbilt,away,1.0
Texas,1,,oept.o Texas State,Texas State,home,0.76
Texas,2,,Septl2 Ohio State,,home,0.74
Texas,3,,ae sonnesces,,home,0.57
Texas,4,Oct. 10,oct10 vs Oklahoma #,Oklahoma,neutral,1.0
Texas,5,Oct. 17,Oct.17 Florida,Florida,home,1.0
Texas,6,Oct. 24,Oct.24 Ole Miss,Ole Miss,home,1.0
Texas,7,,Mississippi,Mississippi State,home,0.79
Texas,8,Oct. 31,Oct. 31 State,NC State,home,0.77
Texas,9,,Nov. at Missoun,,away,0.63
Texas,10,,ne v onen,,home,0.0
Texas,11,,Noy.97,,home,0.0
Texas,12,,at Texas ARN,Texas A&M,away,0.78
Texas,13,,#Nallac,,home,0.0
Texas,14,,TEAM INEORMATION,,home,0.0
Texas A&M,1,Sept. 5,Missouri State,Missouri State,home,1.0
Texas A&M,2,Sept. 12,Arizona State,Arizona State,home,1.0
Texas A&M,3,Sept. 19,Kentucky,Kentucky,home,1.0
Texas A&M,4,Sept. 26,at LSU,LSU,away,1.0
Texas A&M,5,Oct. 3,Arkansas,Arkansas,home,1.0
Texas A&M,6,Oct. 10,at Missouri,Missouri,away,1.0
Texas A&M,7,Oct. 17,The Citadel,,home,
Texas A&M,8,Oct. 24,at Alabama,Alabama,away,1.0
Texas A&M,9,Nov. 7,at South Carolina,South Carolina,away,1.0
Texas A&M,10,Nov. 14,Tennessee,Tennessee,home,1.0
Texas A&M,11,Nov. 21,at Oklahoma,Oklahoma,away,1.0
Texas A&M,12,Nov. 27,Texas,Texas,home,1.0
Texas State,1,Sept. 5,Sept.5 atTexas,Texas,away,0.83
Texas State,2,,oeptl2 UTSA,,home,0.0
Texas State,3,Sept. 19,Sept. 19 North Texas,North Texas,home,1.0
Texas State,4,,26,,home,0.0
Texas State,5,,Sept. Incarnate Word,,home,0.0
Texas State,6,Oct. 3,Oct.3 atSan Diego State,San Diego State,away,0.94
Texas State,7,,Uet.l7 Colorado State,Colorado State,home,0.8
Texas State,8,Oct. 24,Oct.24 Utah State,Utah State,home,1.0
Texas State,9,Oct. 31,Oct.31 at Boise State,Boise State,away,1.0
Texas State,10,,Nov./ atOregon state,Oregon State,away,0.75
Texas State,11,Nov. 14,Nov.14 Fresno state,Fresno State,home,1.0
Texas State,12,,ieee Washington State,Washington State,home,0.86
Texas State,13,Nov. 28,Nov.28 atColoradoState#,Colorado State,away,0.9
Texas State,14,,#Projected Flex Opponent,,home,0.0
Texas Tech,1,Sept. 5,Abilene Christian,,home,
Texas Tech,2,Sept. 12,at Oregon State,Oregon State,away,1.0
Texas Tech,3,Sept. 19,Houston,Houston,home,1.0
Texas Tech,4,Sept. 26,Sam Houston,Sam Houston,home,1.0
Texas Tech,5,Oct. 3,at Colorado,Colorado,away,1.0
Texas Tech,6,Oct. 17,Arizona State,Arizona State,home,1.0
Texas Tech,7,Oct. 24,at Cincinnati,Cincinnati,away,1.0
Texas Tech,8,Oct. 31,Arizona,Arizona,home,1.0
Texas Tech,9,Nov. 7,West Virginia,West Virginia,home,1.0
Texas Tech,10,Nov. 14,at Oklahoma State,Oklahoma State,away,1.0
Texas Tech,11,Nov. 21,at Baylor,Baylor,away,1.0
Texas Tech,12,Nov. 28,TCU,TCU,home,1.0
Toledo,1,Sept. 5,sept.5 at Michigan State,Michigan State,away,1.0
Toledo,2,Sept. 12,sept. 12 Central Conn. St,,home,0.65
Toledo,3,Sept. 19,sept. 19 Temple,Temple,home,1.0
Toledo,4,Sept. 26,Sept. 26 San Diego State,San Diego State,home,1.0
Toledo,5,,Qet.3 at Ball State,Ball State,away,0.77
Toledo,6,Oct. 10,Oct.10 Buffalo,Buffalo,home,1.0
Toledo,7,Oct. 17,Oct.17 atEastern Michigan,Eastern Michigan,away,0.94
Toledo,8,Oct. 24,Oct.24 Western Michigan,Western Michigan,home,1.0
Toledo,9,Nov. 4,Nov.4 atSacramento St,Sacramento State,away,0.84
Toledo,10,Nov. 1,Nov. 1] UMass,UMass,home,0.83
Toledo,11,Nov. 18,Nov.18 Bowling Green,Bowling Green,home,1.0
Toledo,12,,Nowe? atOhio,,away,0.0
Toledo,13,,Be,,home,0.0
Troy,1,Sept. 9,Sept.9 Sam Houston,Sam Houston,home,1.0
Troy,2,,Septl2 Alabama state,,home,0.61
Troy,3,Sept. 19,Sept. 19 at Missouri,Missouri,away,1.0
Troy,4,Sept. 26,sept. 26 at Utah State,Utah State,away,1.0
Troy,5,,Art.6 Southern Miss,Southern Miss,home,0.81
Troy,6,Oct. 17,Oct.17 atLouisiana,Louisiana,away,0.9
Troy,7,Oct. 24,Oct.24 ULM,ULM,home,1.0
Troy,8,Oct. 23,Oct.23 atJames Madison,James Madison,away,0.93
Troy,9,,Nov./ Louisiana Tech,Louisiana Tech,home,0.82
Troy,10,Nov. 14,Nov.14 atSouth Alabama,South Alabama,away,0.93
Troy,11,Nov. 21,Nov.21 Georgia Southern,Georgia Southern,home,1.0
Troy,12,,"Nov,28 atArkansas State",Arkansas State,away,0.76
Troy,13,,GPS WN ey ay,,home,0.0
Tulane,1,Sept. 5,Sept.5 atDuke,Duke,away,0.8
Tulane,2,,Sept.l2 South Alabama,South Alabama,home,0.76
Tulane,3,,Sept IS at Kansas state,Kansas State,away,0.75
Tulane,4,,ee Southern Miss,Southern Miss,home,0.9
Tulane,5,,mn at my,,away,0.0
Tulane,6,Oct. 16,Oct.16 Memphis,Memphis,home,1.0
Tulane,7,,94,,home,0.0
Tulane,8,,prt TSA,,home,0.0
Tulane,9,,Qet.30 atCharlotte,,away,0.67
Tulane,10,,Nov./ — Tulsa,,home,0.56
Tulane,11,,Novl4 atRice,,away,0.0
Tulane,12,,Now2t North texas,North Texas,home,0.79
Tulane,13,Nov. 2,Nov.2/ at South Florida,South Florida,away,0.93
Tulane,14,,Be,,home,0.0
Tulsa,1,Sept. 5,Sept.5 Oklahoma State,Oklahoma State,home,1.0
Tulsa,2,Sept. 12,sept. 12 atSam Houston,Sam Houston,away,0.92
Tulsa,3,,Sept.l3 cast lexas A&M,,home,0.0
Tulsa,4,Sept. 26,Sept.26 atArkansas,Arkansas,away,0.89
Tulsa,5,Oct. 1,Oct.1 North Texas,North Texas,home,1.0
Tulsa,6,Oct. 10,«<Oct.10 = at Navy,,away,0.62
Tulsa,7,,Oct? atRice,,away,0.0
Tulsa,8,Oct. 23,Oct.23 Army,Army,home,1.0
Tulsa,9,Nov. 7,Nov.7 atTulane,Tulane,away,0.86
Tulsa,10,Nov. 14,~Nov.14 ‘Florida Atlantic,Florida Atlantic,home,0.91
Tulsa,11,Nov. 21,Nov.21 Charlotte,Charlotte,home,1.0
Tulsa,12,Nov. 28,Nov.28 atUTSA,UTSA,away,0.8
UAB,1,Sept. 5,sept.5 at illinois,Illinois,away,1.0
UAB,2,Sept. 12,sept.12 ULM,ULM,home,1.0
UAB,3,Sept. 19,Sept. 19 atLouisiana,Louisiana,away,0.9
UAB,4,Sept. 25,«Sept.25 Navy,Navy,home,0.8
UAB,5,Oct. 3,Oct.3 = Samford,,home,0.71
UAB,6,Oct. 10,Oct.10 atMemphis,Memphis,away,0.88
UAB,7,Oct. 15,Oct. 15 East Carolina,East Carolina,home,1.0
UAB,8,Oct. 31,Oct.31 at South Floride,South Florida,away,0.92
UAB,9,Nov. 7,Nov.7 — Charlotte,Charlotte,home,0.9
UAB,10,Nov. 14,Nov.14 atTemple,Temple,away,0.86
UAB,11,Nov. 21,Nov.21 UTSA,UTSA,home,1.0
UAB,12,Nov. 28,Nov.28 atNorth Texas,North Texas,away,0.92
UCF,1,Sept. 3,Bethune-Cookman,,home,
UCF,2,Sept. 12,at Pitt,Pitt,away,1.0
UCF,3,Sept. 19,Georgia State,Georgia State,home,1.0
UCF,4,Sept. 26,TCU,TCU,home,1.0
UCF,5,Oct. 3,at Houston,Houston,away,1.0
UCF,6,Oct. 10,at Oklahoma State,Oklahoma State,away,1.0
UCF,7,Oct. 24,BYU,BYU,home,1.0
UCF,8,Oct. 31,Baylor,Baylor,home,1.0
UCF,9,Nov. 7,at Kansas,Kansas,away,1.0
UCF,10,Nov. 14,Arizona State,Arizona State,home,1.0
UCF,11,Nov. 21,Iowa State,Iowa State,home,1.0
UCF,12,Nov. 28,at Colorado,Colorado,away,1.0
UCLA,1,Sept. 5,Sept.5 atCal,Cal,away,0.75
UCLA,2,Sept. 12,Sept.12 San Diego State,San Diego State,home,1.0
UCLA,3,Sept. 19,‘Sept.19 Purdue,Purdue,home,0.86
UCLA,4,Sept. 26,Sept.26 at Maryland,Maryland,away,1.0
UCLA,5,Oct. 10,Oct.10 atOregon,Oregon,away,0.86
UCLA,6,Oct. 17,Oct.17 Wisconsin 3 3,Wisconsin,home,0.82
UCLA,7,Oct. 24,Oct.24 Michigan State,Michigan State,home,1.0
UCLA,8,Oct. 31,Oct.31 Nevada,Nevada,home,1.0
UCLA,9,,Nov./ atMinnesota,,away,0.69
UCLA,10,Nov. 14,Nov.14 — Illinois,Illinois,home,0.89
UCLA,11,Nov. 21,Nov. 21 at Michigan,Michigan,away,1.0
UCLA,12,Nov. 28,Nov. 28 USC,USC,home,1.0
UConn,1,Sept. 5,Sept.5 Lafayette,,home,0.0
UConn,2,Sept. 12,sept.12 Maryland,Maryland,home,1.0
UConn,3,Sept. 19,Sept. 19 at Southern Miss,Southern Miss,away,1.0
UConn,4,Sept. 26,Sept. 26 at Miami (Ohio),Miami (Ohio),away,1.0
UConn,5,,Oet.3 Syracuse,,home,0.73
UConn,6,Oct. 10,Oct.10 attemple,Temple,home,0.86
UConn,7,,ee OMASS,,home,0.0
UConn,8,Oct. 31,Oct.31 at Air Force,Air Force,away,1.0
UConn,9,,yz ath Parating,,home,0.0
UConn,10,Nov. 14,Nov.14 James Madison,James Madison,home,1.0
UConn,11,Nov. 21,Nov.21 Old Dominion,Old Dominion,home,1.0
UConn,12,,NOWAB al iiyoming,,home,0.58
ULM,1,Sept. 5,Sept.5 atMississippi State,Mississippi State,away,0.94
ULM,2,Sept. 12,Sept.12 atUAB,UAB,away,0.75
ULM,3,Sept. 19,Sept.19 SE Louisiana,Louisiana,home,0.86
ULM,4,Sept. 26,Sept.26 Florida Atlantic,Florida Atlantic,home,1.0
ULM,5,Oct. 3,Oct.3 atSouth Alabama,South Alabama,away,0.93
ULM,6,Oct. 17,Oct.17 Louisiana Tech,Louisiana Tech,home,1.0
ULM,7,Oct. 24,“Oct. 24 ~~ at Troy,,away,0.62
ULM,8,Oct. 31,Oct.31 Southern Miss,Southern Miss,home,1.0
ULM,9,Nov. 7,Nov.7 at ArkansasState,Arkansas State,away,0.96
ULM,10,Nov. 12,Nov.12 Louisiana,Louisiana,home,1.0
ULM,11,Nov. 21,Nov.21 atAppalachian State,Appalachian State,away,0.94
ULM,12,Nov. 28,Nov.28 Marshall,Marshall,home,1.0
UMass,1,Sept. 3,sept.3 at Rutgers,Rutgers,away,1.0
UMass,2,Sept. 12,Sept.12 Sacred Heart,,home,0.0
UMass,3,Sept. 19,Sept. 19 Stonehill,,home,0.0
UMass,4,Sept. 26,Sept. 26 alsanvamenia ot,,home,0.0
UMass,5,Oct. 3,Oct.3 Sa ICON at,,away,0.0
UMass,6,Oct. 10,“Oct.10 Miami (Ohio),Miami (Ohio),home,0.92
UMass,7,,Oct? at Buffalo,,away,0.74
UMass,8,Oct. 24,Oct.24 atUConn,UConn,away,0.83
UMass,9,,— Ball,,home,0.0
UMass,10,Nov. 4,Nov.4 State,NC State,home,0.77
UMass,11,,Nov.ll at Toledo,,away,0.63
UMass,12,Nov. 18,Nov.18 = Akron,Akron,home,0.83
UMass,13,Nov. 28,Nov.28 at Bowling Green,Bowling Green,away,1.0
UNLV,1,Aug. 29,Aug.29 Memphis,Memphis,home,1.0
UNLV,2,,Sept.s athawal!,,home,0.0
UNLV,3,Sept. 2,Sept 2 at North Texas,North Texas,away,1.0
UNLV,4,,—— —,,home,0.0
UNLV,5,,Qet.10 North Dakota State,North Dakota State,home,0.84
UNLV,6,Oct. 17,Oct17— atAir Force,Air Force,away,0.82
UNLV,7,Oct. 31,Oct.31 Northern Illinois,Northern Illinois,home,1.0
UNLV,8,,Nov.? Wyoming,,home,0.7
UNLV,9,,Nowl4 atNew Mexico,,away,0.71
UNLV,10,,NOW2l atsanJosestate,,home,0.71
UNLV,11,Nov. 28,Nov.28 Nevada,Nevada,home,1.0
UNLV,12,,Be,,home,0.0
USC,1,,San,,home,0.0
USC,2,Aug. 29,Aug.29 José State,Boise State,home,0.76
USC,3,Sept. 5,Sept.5 Fresno State,Fresno State,home,1.0
USC,4,Sept. 12,Sept. 12 Louisiana,Louisiana,home,1.0
USC,5,Sept. 13,Sept. 13 at Rutgers,Rutgers,away,1.0
USC,6,Sept. 26,Sept 26 Oregon,Oregon,home,1.0
USC,7,Oct. 3,Oct.3 Washington,Washington,home,1.0
USC,8,,7 : Weccrc,,home,0.0
USC,9,,fe,,home,0.0
USC,10,,Om Ohio State,Ohio State,home,0.87
USC,11,,eet,,home,0.0
USC,12,,atindtane,,home,0.0
USC,13,Nov. 21,Nov.21 Maryland,Maryland,home,1.0
USC,14,Nov. 28,Nov.28 at UCLA,UCLA,away,1.0
UTEP,1,Sept. 5,at Oklahoma,Oklahoma,away,1.0
UTEP,2,Sept. 12,Texas Southern,,home,
UTEP,3,Sept. 19,at Michigan,Michigan,away,1.0
UTEP,4,Sept. 26,Oregon State,Oregon State,home,1.0
UTEP,5,Oct. 3,at New Mexico,New Mexico,away,1.0
UTEP,6,Oct. 10,Nevada,Nevada,home,1.0
UTEP,7,Oct. 17,San Jose State,San Jose State,home,1.0
UTEP,8,Oct. 31,at North Dakota State,North Dakota State,away,1.0
UTEP,9,Nov. 7,Hawai'i,Hawai'i,home,1.0
UTEP,10,Nov. 14,Wyoming,Wyoming,home,1.0
UTEP,11,Nov. 21,at Air Force,Air Force,away,1.0
UTEP,12,Nov. 28,at Northern Illinois,Northern Illinois,away,1.0
UTSA,1,Sept. 5,Sept.5 UTRGV,,home,0.0
UTSA,2,,Sepll2 at lexas State,,away,0.69
UTSA,3,,Man,,home,0.0
UTSA,4,,set,,home,0.0
UTSA,5,,get3 atRice,,away,0.57
UTSA,6,Oct. 8,Oct.8 South Florida,South Florida,home,1.0
UTSA,7,,Oct? Navy,,home,0.62
UTSA,8,Oct. 24,Oct.24 atTulane,Tulane,away,0.86
UTSA,9,Nov. 5,Nov.5 at Florida Atlantic,Florida Atlantic,away,1.0
UTSA,10,Nov. 14,Nov.14 North Texas,North Texas,home,1.0
UTSA,11,,Nov.dl atUAb,,away,0.0
UTSA,12,,Se Tulsa,Tulsa,home,0.77
UTSA,13,,BR,,home,0.0
Utah,1,Sept. 3,Sept3 Idaho,,home,0.0
Utah,2,Sept. 12,Sept.12 Arkansas,Arkansas,home,1.0
Utah,3,Sept. 19,Sept.19 Utah State,Utah State,home,1.0
Utah,4,,Sent. 26 at lowa State,,away,0.65
Utah,5,,pei parca,,home,0.0
Utah,6,Oct. 17,Oct.17 atColorado,Colorado,away,0.89
Utah,7,,net 94 Houstor,,home,0.57
Utah,8,Oct. 31,Oct31 at Cincinnat acinnati,,away,0.71
Utah,9,,Nov./ BYU,,home,0.0
Utah,10,,Nov.l4 atArizona,,away,0.61
Utah,11,Nov. 28,Nov.28 West Virginia,West Virginia,home,1.0
Utah State,1,Sept. 5,Sept.5 Idaho State,Utah State,home,0.76
Utah State,2,,Sept t2 at Washington,,away,0.71
Utah State,3,,ee at Utal,,away,0.0
Utah State,4,Sept. 26,sept. 26 Troy,Troy,home,1.0
Utah State,5,,Ot3 at Boise State,Boise State,away,0.85
Utah State,6,Oct. 10,Oct.10 Washington State,Washington State,home,1.0
Utah State,7,Oct. 24,Oct.24 at Texas State,Texas State,away,1.0
Utah State,8,Oct. 31,Oct.31 Colorado State,Colorado State,home,1.0
Utah State,9,,eee esto SE,,home,0.0
Utah State,10,,Nov.l4 — atoan Diego state,,home,0.68
Utah State,11,Nov. 21,Nov.21 at Oregon State,Oregon State,away,1.0
Utah State,12,,"Nov, 28 Boise State #",Boise State,home,0.76
Utah State,13,,#Projected Flex Opponent,,home,0.0
Utah State,14,,§TEAM INFORMATION,,home,0.0
Vanderbilt,1,Sept. 5,Austin Peay,,home,
Vanderbilt,2,Sept. 12,Delaware,Delaware,home,1.0
Vanderbilt,3,Sept. 19,NC State,NC State,home,1.0
Vanderbilt,4,Sept. 26,at Auburn,Auburn,away,1.0
Vanderbilt,5,Oct. 3,at Georgia,Georgia,away,1.0
Vanderbilt,6,Oct. 10,Ole Miss,Ole Miss,home,1.0
Vanderbilt,7,Oct. 17,Arkansas,Arkansas,home,1.0
Vanderbilt,8,Oct. 24,at Kentucky,Kentucky,away,1.0
Vanderbilt,9,Nov. 7,at Mississippi State,Mississippi State,away,1.0
Vanderbilt,10,Nov. 14,Alabama,Alabama,home,1.0
Vanderbilt,11,Nov. 21,at Florida,Florida,away,1.0
Vanderbilt,12,Nov. 28,Tennessee,Tennessee,home,1.0
Virginia,1,Aug. 29,Aug.29 vs. NC State #,NC State,neutral,1.0
Virginia,2,,Septl2 Norfolk State,,home,0.0
Virginia,3,,SPE VS. Mestlirginia’®,,neutral,0.65
Virginia,4,Sept. 26,sept. 26 Delaware,Delaware,home,1.0
Virginia,5,,get at Florida State,Florida State,away,0.87
Virginia,6,Oct. 10,Oct.10 Syracuse,Syracuse,home,1.0
Virginia,7,,Oct.l/ atSMU,,away,0.0
Virginia,8,,Ucl24 Duke,,home,0.57
Virginia,9,Oct. 31,Oct.31 - at E Wake ae Forest,Wake Forest,away,0.76
Virginia,10,,if,,home,0.0
Virginia,11,Nov. 21,Nov.21 North Carolina,North Carolina,home,1.0
Virginia,12,Nov. 28,Nov.28 at Virginia Tech,Virginia Tech,away,1.0
Virginia,13,,"%Charlotte, NC #Rio de Janeiro, Brazil",,home,0.0
Virginia Tech,1,Sept. 5,VMI,,home,
Virginia Tech,2,Sept. 12,Old Dominion,Old Dominion,home,1.0
Virginia Tech,3,Sept. 19,at Maryland,Maryland,away,1.0
Virginia Tech,4,Sept. 26,at Boston College,Boston College,away,1.0
Virginia Tech,5,Oct. 2,Pitt,Pitt,home,1.0
Virginia Tech,6,Oct. 10,at Cal,Cal,away,1.0
Virginia Tech,7,Oct. 17,Georgia Tech,Georgia Tech,home,1.0
Virginia Tech,8,Oct. 24,at Clemson,Clemson,away,1.0
Virginia Tech,9,Nov. 7,at SMU,SMU,away,1.0
Virginia Tech,10,Nov. 14,Stanford,Stanford,home,1.0
Virginia Tech,11,Nov. 20,at Miami (Fla.),Miami (Fla.),away,1.0
Virginia Tech,12,Nov. 28,Virginia,Virginia,home,1.0
WKU,1,Sept. 5,at Nevada,Nevada,away,1.0
WKU,2,Sept. 12,at Georgia,Georgia,away,1.0
WKU,3,Sept. 19,Indiana,Indiana,home,1.0
WKU,4,Sept. 26,Mercyhurst,,home,
WKU,5,Oct. 1,at New Mexico State,New Mexico State,away,1.0
WKU,6,Oct. 8,Missouri State,Missouri State,home,1.0
WKU,7,Oct. 14,at Sam Houston,Sam Houston,away,1.0
WKU,8,Oct. 27,Delaware,Delaware,home,1.0
WKU,9,Nov. 7,at Middle Tennessee,Middle Tennessee,away,1.0
WKU,10,Nov. 14,Jacksonville State,Jacksonville State,home,1.0
WKU,11,Nov. 21,at Liberty,Liberty,away,1.0
WKU,12,Nov. 28,Kennesaw State,Kennesaw State,home,1.0
Wake Forest,1,Sept. 3,Akron,Akron,home,1.0
Wake Forest,2,Sept. 12,at Purdue,Purdue,away,1.0
Wake Forest,3,Sept. 18,Miami (Fla.),Miami (Fla.),home,1.0
Wake Forest,4,Sept. 26,at Louisville,Louisville,away,1.0
Wake Forest,5,Oct. 3,Stanford,Stanford,home,1.0
Wake Forest,6,Oct. 10,at NC State,NC State,away,1.0
Wake Forest,7,Oct. 17,at Cal,Cal,away,1.0
Wake Forest,8,Oct. 31,Virginia,Virginia,home,1.0
Wake Forest,9,Nov. 7,Merrimack,,home,
Wake Forest,10,Nov. 14,at SMU,SMU,away,1.0
Wake Forest,11,Nov. 21,at Georgia Tech,Georgia Tech,away,1.0
Wake Forest,12,Nov. 28,Duke,Duke,home,1.0
Washington,1,Sept. 5,Washington State,Washington State,home,1.0
Washington,2,Sept. 12,Utah State,Utah State,home,1.0
Washington,3,Sept. 19,E. Washington,Washington,home,1.0
Washington,4,Sept. 26,Minnesota,Minnesota,home,1.0
Washington,5,Oct. 3,at USC,USC,away,1.0
Washington,6,Oct. 10,Iowa,Iowa,home,1.0
Washington,7,Oct. 17,at Purdue,Purdue,away,1.0
Washington,8,Oct. 31,at Nebraska,Nebraska,away,1.0
Washington,9,Nov. 7,Penn State,Penn State,home,1.0
Washington,10,Nov. 14,at Michigan State,Michigan State,away,1.0
Washington,11,Nov. 21,Indiana,Indiana,home,1.0
Washington,12,Nov. 28,at Oregon,Oregon,away,1.0
Washington State,1,Sept. 5,at Washington,Washington,away,1.0
Washington State,2,Sept. 12,at Kansas State,Kansas State,away,1.0
Washington State,3,Sept. 19,Duquesne,,home,
Washington State,4,Sept. 26,Arizona,Arizona,home,1.0
Washington State,5,Oct. 3,Fresno State,Fresno State,home,1.0
Washington State,6,Oct. 10,at Utah State,Utah State,away,1.0
Washington State,7,Oct. 17,at Oregon State,Oregon State,away,1.0
Washington State,8,Oct. 24,Boise State,Boise State,home,1.0
Washington State,9,Oct. 31,at San Diego State,San Diego State,away,1.0
Washington State,10,Nov. 14,Colorado State,Colorado State,home,1.0
Washington State,11,Nov. 21,at Texas State,Texas State,away,1.0
Washington State,12,Nov. 28,Oregon State #,Oregon State,home,1.0
West Virginia,1,Sept. 5,Sept.5 Coastal Carolina,Coastal Carolina,home,1.0
West Virginia,2,,sept l2 Tennessee-Martin,,home,0.55
West Virginia,3,,aaa VS. Virginia &,Virginia,neutral,0.8
West Virginia,4,,_ ae —,,home,0.0
West Virginia,5,,a ene,,home,0.0
West Virginia,6,,ee,,home,0.0
West Virginia,7,Oct. 17,Oct.17 Cincinnati,Cincinnati,home,1.0
West Virginia,8,Oct. 24,Uct.24 at ICU,,away,0.67
West Virginia,9,,ee at Texas Teck,Texas Tech,away,0.78
West Virginia,10,,ata Kansas,Kansas,home,0.75
West Virginia,11,,ay o7 Houstan,,home,0.67
West Virginia,12,,og at ttah,,away,0.0
West Virginia,13,,"#Charlotte, NC",Charlotte,home,0.86
West Virginia,14,,(8,,home,0.0
Western Michigan,1,Sept. 5,Sept.5 at Michigan,Michigan,away,1.0
Western Michigan,2,Sept. 12,sept. 12 Monmouth,,home,0.0
Western Michigan,3,Sept. 19,Sept.19 at Rice,Rice,away,1.0
Western Michigan,4,Sept. 26,Sept. 26 Boise State,Boise State,home,1.0
